Period,nuclearPower,solarPower,hydroPower,windPower,TotalPower
2015-01-01 00:00:00,8017.0,0.008585,4054.0,3421.0,15492.0
2015-01-01 01:00:00,8024.0,0.010195000000000001,3632.0,3415.0,15070.0
2015-01-01 02:00:00,8025.0,0.008962,3355.0,3443.0,14823.0
2015-01-01 03:00:00,8025.0,0.0071449999999999994,3287.0,3333.0,14645.0
2015-01-01 04:00:00,8024.0,0.012395,3365.0,3299.0,14688.0
2015-01-01 05:00:00,8024.0,0.013385,3386.0,3358.0,14768.0
2015-01-01 06:00:00,8023.0,0.008964999999999999,3361.0,3409.0,14794.0
2015-01-01 07:00:00,8025.0,0.017845,3908.0,3360.0,15293.0
2015-01-01 08:00:00,8025.0,0.023937999999999997,3976.0,3345.0,15345.0
2015-01-01 09:00:00,8025.0,0.042908999999999996,4204.0,3532.0,15761.0
2015-01-01 10:00:00,8024.0,0.071649,4863.0,3531.0,16418.0
2015-01-01 11:00:00,8023.0,0.074913,5523.0,3504.0,17049.0
2015-01-01 12:00:00,8022.0,0.072557,5797.0,3569.0,17388.0
2015-01-01 13:00:00,8020.0,0.039138,5984.0,3631.0,17634.0
2015-01-01 14:00:00,8021.0,0.021053000000000002,6489.0,3685.0,18195.0
2015-01-01 15:00:00,8019.0,0.023568000000000002,6700.0,3626.0,18346.0
2015-01-01 16:00:00,8018.0,0.021475,6729.0,3551.0,18298.0
2015-01-01 17:00:00,8019.0,0.018895,6725.0,3509.0,18253.0
2015-01-01 18:00:00,8020.0,0.015345000000000001,6706.0,3459.0,18185.0
2015-01-01 19:00:00,8022.0,0.015095,6302.0,3697.0,18021.0
2015-01-01 20:00:00,8022.0,0.016425000000000002,5682.0,3705.0,17409.0
2015-01-01 21:00:00,8022.0,0.008875,5359.0,3817.0,17198.0
2015-01-01 22:00:00,8023.0,0.010641999999999999,4445.0,3950.0,16418.0
2015-01-01 23:00:00,8022.0,0.009445,3833.0,3924.0,15779.0
2015-01-02 00:00:00,8022.0,0.021195,3113.0,3994.0,15130.0
2015-01-02 01:00:00,8020.0,0.020535,2927.0,4008.0,14955.0
2015-01-02 02:00:00,8018.0,0.019485,2771.0,4113.0,14902.0
2015-01-02 03:00:00,8018.0,0.025588,2711.0,4072.0,14801.0
2015-01-02 04:00:00,8016.0,0.031415,2996.0,3910.0,14922.0
2015-01-02 05:00:00,8017.0,0.039155,3440.0,3761.0,15218.0
2015-01-02 06:00:00,8016.0,0.038659,3971.0,3603.0,15590.0
2015-01-02 07:00:00,8016.0,0.045645000000000005,4548.0,3596.0,16160.0
2015-01-02 08:00:00,8016.0,0.045486,5557.0,3646.0,17219.0
2015-01-02 09:00:00,8015.0,0.053333,6023.0,3811.0,17849.0
2015-01-02 10:00:00,8019.0,0.1368,6590.0,3890.0,18499.0
2015-01-02 11:00:00,8018.0,0.376033,6691.0,3956.0,18665.0
2015-01-02 12:00:00,8016.0,0.5647770000000001,6765.0,4065.0,18846.0
2015-01-02 13:00:00,8017.0,0.601855,6839.0,4224.0,19080.0
2015-01-02 14:00:00,8017.0,0.21197,6930.0,4372.0,19319.0
2015-01-02 15:00:00,8013.0,0.0428,7089.0,4395.0,19497.0
2015-01-02 16:00:00,8010.0,0.041461,7477.0,4359.0,19846.0
2015-01-02 17:00:00,8011.0,0.051557000000000006,7579.0,4407.0,19996.0
2015-01-02 18:00:00,8012.0,0.050917000000000004,7468.0,4430.0,19910.0
2015-01-02 19:00:00,8011.0,0.038687,6846.0,4444.0,19301.0
2015-01-02 20:00:00,7957.0,0.042756999999999996,6148.0,4468.0,18573.0
2015-01-02 21:00:00,7947.0,0.04354,5715.0,4521.0,18183.0
2015-01-02 22:00:00,7954.0,0.055847,5040.0,4541.0,17534.0
2015-01-02 23:00:00,7956.0,0.045301,4222.0,4544.0,16722.0
2015-01-03 00:00:00,7956.0,0.048315,3428.0,4559.0,15943.0
2015-01-03 01:00:00,7976.0,0.054225,3128.0,4565.0,15670.0
2015-01-03 02:00:00,7686.0,0.056534999999999995,3081.0,4538.0,15305.0
2015-01-03 03:00:00,7482.0,0.053678,3260.0,4553.0,15294.0
2015-01-03 04:00:00,7499.0,0.050635,3414.0,4530.0,15443.0
2015-01-03 05:00:00,7539.0,0.048615000000000005,3951.0,4499.0,15989.0
2015-01-03 06:00:00,7536.0,0.047715,4054.0,4454.0,16044.0
2015-01-03 07:00:00,7534.0,0.040729,4588.0,4405.0,16528.0
2015-01-03 08:00:00,7537.0,0.044912,5099.0,4365.0,17001.0
2015-01-03 09:00:00,7542.0,0.173467,5744.0,4240.0,17526.0
2015-01-03 10:00:00,7544.0,0.912412,6221.0,4101.0,17867.0
2015-01-03 11:00:00,7538.0,1.6372760000000002,6518.0,3991.0,18049.0
2015-01-03 12:00:00,7543.0,1.651526,6536.0,3926.0,18007.0
2015-01-03 13:00:00,7550.0,1.010036,6426.0,3822.0,17800.0
2015-01-03 14:00:00,7540.0,0.226717,6498.0,3729.0,17767.0
2015-01-03 15:00:00,7547.0,0.037932,6762.0,3684.0,17992.0
2015-01-03 16:00:00,7554.0,0.032215,7427.0,3728.0,18710.0
2015-01-03 17:00:00,7555.0,0.03252,8155.0,3668.0,19378.0
2015-01-03 18:00:00,7558.0,0.03667,8020.0,3657.0,19234.0
2015-01-03 19:00:00,7545.0,0.029403,7285.0,3649.0,18478.0
2015-01-03 20:00:00,7544.0,0.030033,6089.0,3630.0,17264.0
2015-01-03 21:00:00,7543.0,0.025355,5564.0,3642.0,16749.0
2015-01-03 22:00:00,7541.0,0.027605,5247.0,3694.0,16482.0
2015-01-03 23:00:00,7542.0,0.031885000000000004,4850.0,3753.0,16144.0
2015-01-04 00:00:00,7540.0,0.039475,3797.0,3779.0,15116.0
2015-01-04 01:00:00,7540.0,0.036025,3665.0,3806.0,15012.0
2015-01-04 02:00:00,7538.0,0.032305,3598.0,3832.0,14968.0
2015-01-04 03:00:00,7536.0,0.030805,3548.0,3824.0,14908.0
2015-01-04 04:00:00,7536.0,0.026428,3534.0,3858.0,14927.0
2015-01-04 05:00:00,7537.0,0.031719000000000004,3588.0,3905.0,15030.0
2015-01-04 06:00:00,7536.0,0.031195,3703.0,3885.0,15125.0
2015-01-04 07:00:00,7537.0,0.030645,3762.0,3855.0,15154.0
2015-01-04 08:00:00,7537.0,0.033771,4222.0,3820.0,15579.0
2015-01-04 09:00:00,7163.0,0.287505,4854.0,3816.0,15833.0
2015-01-04 10:00:00,6146.0,1.412224,5967.0,3783.0,15897.0
2015-01-04 11:00:00,6143.0,2.741972,6229.0,3699.0,16074.0
2015-01-04 12:00:00,6143.0,2.9221109999999997,6540.0,3559.0,16245.0
2015-01-04 13:00:00,6144.0,1.947597,6693.0,3381.0,16220.0
2015-01-04 14:00:00,6142.0,0.59533,6977.0,3157.0,16276.0
2015-01-04 15:00:00,6140.0,0.047583,7735.0,3140.0,17015.0
2015-01-04 16:00:00,6082.0,0.015837,8910.0,3154.0,18146.0
2015-01-04 17:00:00,6131.0,0.011752,9337.0,3122.0,18590.0
2015-01-04 18:00:00,6132.0,0.022869,9530.0,3043.0,18704.0
2015-01-04 19:00:00,6159.0,0.018574999999999998,9499.0,2926.0,18585.0
2015-01-04 20:00:00,6313.0,0.015229,8798.0,2833.0,17944.0
2015-01-04 21:00:00,6411.0,0.023495000000000002,8095.0,2744.0,17251.0
2015-01-04 22:00:00,6486.0,0.019504999999999998,7300.0,2617.0,16402.0
2015-01-04 23:00:00,6486.0,0.013525,6509.0,2375.0,15371.0
2015-01-05 00:00:00,6475.0,0.012535000000000001,5252.0,2213.0,13940.0
2015-01-05 01:00:00,6472.0,0.012782,4917.0,2119.0,13508.0
2015-01-05 02:00:00,6471.0,0.009265,4980.0,1974.0,13425.0
2015-01-05 03:00:00,6471.0,0.008975,5098.0,1905.0,13474.0
2015-01-05 04:00:00,6469.0,0.009675000000000001,5485.0,1797.0,13752.0
2015-01-05 05:00:00,6469.0,0.009865,6205.0,1700.0,14374.0
2015-01-05 06:00:00,6467.0,0.009335000000000001,7210.0,1643.0,15320.0
2015-01-05 07:00:00,6467.0,0.011295,9710.0,1653.0,17829.0
2015-01-05 08:00:00,6466.0,0.015944,10998.0,1570.0,19034.0
2015-01-05 09:00:00,6538.0,0.205476,10670.0,1463.0,18672.0
2015-01-05 10:00:00,6557.0,0.9485979999999999,10429.0,1267.0,18253.0
2015-01-05 11:00:00,6553.0,1.438561,11262.0,1007.0,18823.0
2015-01-05 12:00:00,6549.0,1.388483,11149.0,846.0,18546.0
2015-01-05 13:00:00,6569.0,0.74275,10928.0,706.0,18203.0
2015-01-05 14:00:00,6584.0,0.149007,10799.0,591.0,17974.0
2015-01-05 15:00:00,6583.0,0.013515000000000001,11780.0,548.0,18911.0
2015-01-05 16:00:00,6584.0,0.006736,12202.0,498.0,19284.0
2015-01-05 17:00:00,6586.0,0.006658000000000001,12279.0,467.0,19332.0
2015-01-05 18:00:00,6588.0,0.008445000000000001,12181.0,454.0,19223.0
2015-01-05 19:00:00,6588.0,0.007502,12021.0,403.0,19012.0
2015-01-05 20:00:00,6588.0,0.007475,12054.0,420.0,19062.0
2015-01-05 21:00:00,6587.0,0.007715,12086.0,557.0,19231.0
2015-01-05 22:00:00,6583.0,0.0075049999999999995,11110.0,697.0,18390.0
2015-01-05 23:00:00,6587.0,0.008455,9332.0,887.0,16806.0
2015-01-06 00:00:00,6593.0,0.008478999999999999,7252.0,1058.0,14902.0
2015-01-06 01:00:00,6593.0,0.009474999999999999,6846.0,1275.0,14714.0
2015-01-06 02:00:00,6595.0,0.010035,6786.0,1338.0,14719.0
2015-01-06 03:00:00,6596.0,0.009455,6617.0,1422.0,14635.0
2015-01-06 04:00:00,6596.0,0.008605,6905.0,1525.0,15026.0
2015-01-06 05:00:00,6597.0,0.009138,7218.0,1622.0,15436.0
2015-01-06 06:00:00,6598.0,0.009365,8108.0,1667.0,16373.0
2015-01-06 07:00:00,6601.0,0.012025000000000001,10063.0,1797.0,18461.0
2015-01-06 08:00:00,6601.0,0.011800000000000001,10626.0,1975.0,19202.0
2015-01-06 09:00:00,6604.0,0.07207,10403.0,2106.0,19114.0
2015-01-06 10:00:00,6602.0,0.246745,10346.0,2178.0,19126.0
2015-01-06 11:00:00,6609.0,0.416743,10138.0,2294.0,19041.0
2015-01-06 12:00:00,6609.0,0.315974,9930.0,2380.0,18919.0
2015-01-06 13:00:00,6610.0,0.177518,9635.0,2500.0,18744.0
2015-01-06 14:00:00,6610.0,0.061139000000000006,9806.0,2585.0,19001.0
2015-01-06 15:00:00,6609.0,0.021003,10656.0,2725.0,19990.0
2015-01-06 16:00:00,6606.0,0.019235,10845.0,2940.0,20391.0
2015-01-06 17:00:00,6612.0,0.016755,10839.0,3081.0,20532.0
2015-01-06 18:00:00,6612.0,0.026335,10289.0,3267.0,20168.0
2015-01-06 19:00:00,6615.0,0.026115,9661.0,3398.0,19673.0
2015-01-06 20:00:00,6614.0,0.026295000000000002,8900.0,3524.0,19038.0
2015-01-06 21:00:00,6615.0,0.031920000000000004,7846.0,3562.0,18022.0
2015-01-06 22:00:00,6615.0,0.030737999999999998,6762.0,3543.0,16920.0
2015-01-06 23:00:00,6615.0,0.035855,5552.0,3515.0,15682.0
2015-01-07 00:00:00,6620.0,0.032424999999999995,4284.0,3500.0,14404.0
2015-01-07 01:00:00,6620.0,0.027195,4072.0,3477.0,14168.0
2015-01-07 02:00:00,6620.0,0.020965,4066.0,3360.0,14045.0
2015-01-07 03:00:00,6618.0,0.020839,4112.0,3214.0,13944.0
2015-01-07 04:00:00,6618.0,0.015865,4368.0,3106.0,14092.0
2015-01-07 05:00:00,6619.0,0.017335,5140.0,2864.0,14623.0
2015-01-07 06:00:00,6618.0,0.021785,7574.0,2633.0,16824.0
2015-01-07 07:00:00,6612.0,0.012005,10501.0,2363.0,19476.0
2015-01-07 08:00:00,6614.0,0.011685000000000001,12105.0,2086.0,20805.0
2015-01-07 09:00:00,6619.0,0.016576,11792.0,1884.0,20294.0
2015-01-07 10:00:00,6620.0,0.099425,11610.0,1746.0,19976.0
2015-01-07 11:00:00,6621.0,0.397128,11592.0,1683.0,19896.0
2015-01-07 12:00:00,6620.0,0.692791,11866.0,1533.0,20020.0
2015-01-07 13:00:00,6622.0,0.663994,12085.0,1478.0,20186.0
2015-01-07 14:00:00,6623.0,0.29560899999999996,12197.0,1387.0,20206.0
2015-01-07 15:00:00,6624.0,0.030962,12428.0,1314.0,20366.0
2015-01-07 16:00:00,6622.0,0.008478,12446.0,1307.0,20374.0
2015-01-07 17:00:00,6622.0,0.0069889999999999996,12200.0,1366.0,20189.0
2015-01-07 18:00:00,6624.0,0.008805,11980.0,1533.0,20138.0
2015-01-07 19:00:00,6624.0,0.013125,11463.0,1725.0,19812.0
2015-01-07 20:00:00,6625.0,0.007915,10180.0,1845.0,18651.0
2015-01-07 21:00:00,6626.0,0.007995,8268.0,2051.0,16945.0
2015-01-07 22:00:00,6627.0,0.009257999999999999,6928.0,2258.0,15813.0
2015-01-07 23:00:00,6625.0,0.010419000000000001,5675.0,2502.0,14803.0
2015-01-08 00:00:00,6626.0,0.011855000000000001,4610.0,2647.0,13883.0
2015-01-08 01:00:00,6625.0,0.013975,4015.0,2900.0,13540.0
2015-01-08 02:00:00,6626.0,0.026305,3893.0,3190.0,13708.0
2015-01-08 03:00:00,6626.0,0.036705,3877.0,3529.0,14032.0
2015-01-08 04:00:00,6626.0,0.034777999999999996,4001.0,3791.0,14417.0
2015-01-08 05:00:00,6625.0,0.030099,4514.0,3949.0,15087.0
2015-01-08 06:00:00,6624.0,0.030484999999999998,6439.0,3973.0,17036.0
2015-01-08 07:00:00,6624.0,0.036725,8269.0,4006.0,18899.0
2015-01-08 08:00:00,6622.0,0.034175,9329.0,3792.0,19743.0
2015-01-08 09:00:00,6623.0,0.038948,9240.0,3610.0,19474.0
2015-01-08 10:00:00,6616.0,0.062058999999999996,9289.0,3493.0,19397.0
2015-01-08 11:00:00,6615.0,0.105347,9673.0,3329.0,19617.0
2015-01-08 12:00:00,6618.0,0.163486,9726.0,3061.0,19406.0
2015-01-08 13:00:00,6619.0,0.17900899999999997,9879.0,2927.0,19424.0
2015-01-08 14:00:00,6620.0,0.053889000000000006,10366.0,2691.0,19677.0
2015-01-08 15:00:00,6621.0,0.016151,11118.0,2422.0,20161.0
2015-01-08 16:00:00,6621.0,0.014845,11539.0,2379.0,20539.0
2015-01-08 17:00:00,6620.0,0.013798,11681.0,2425.0,20726.0
2015-01-08 18:00:00,6622.0,0.013715,11185.0,2428.0,20235.0
2015-01-08 19:00:00,6622.0,0.014785,10514.0,2487.0,19624.0
2015-01-08 20:00:00,6623.0,0.023469,9237.0,2654.0,18514.0
2015-01-08 21:00:00,6624.0,0.020495,7608.0,2843.0,17075.0
2015-01-08 22:00:00,6625.0,0.018718,6559.0,2937.0,16120.0
2015-01-08 23:00:00,6627.0,0.020845,5405.0,3036.0,15068.0
2015-01-09 00:00:00,6626.0,0.017945,4475.0,3108.0,14209.0
2015-01-09 01:00:00,6626.0,0.025185,4060.0,3270.0,13956.0
2015-01-09 02:00:00,6627.0,0.025158999999999997,3919.0,3327.0,13872.0
2015-01-09 03:00:00,6626.0,0.028155,3949.0,3330.0,13905.0
2015-01-09 04:00:00,6627.0,0.025835,4151.0,3183.0,13961.0
2015-01-09 05:00:00,6627.0,0.026108,4969.0,3119.0,14715.0
2015-01-09 06:00:00,6626.0,0.018914999999999998,6884.0,2858.0,16368.0
2015-01-09 07:00:00,6626.0,0.018895,9627.0,2482.0,18736.0
2015-01-09 08:00:00,6625.0,0.025447,10515.0,2335.0,19475.0
2015-01-09 09:00:00,6625.0,0.078806,10658.0,2070.0,19353.0
2015-01-09 10:00:00,6627.0,0.296666,11070.0,1821.0,19519.0
2015-01-09 11:00:00,6625.0,0.533624,11474.0,1648.0,19748.0
2015-01-09 12:00:00,6626.0,0.6263289999999999,11474.0,1571.0,19671.0
2015-01-09 13:00:00,6622.0,0.291163,11191.0,1679.0,19492.0
2015-01-09 14:00:00,6627.0,0.104568,11049.0,1653.0,19328.0
2015-01-09 15:00:00,6624.0,0.037977,11088.0,1730.0,19442.0
2015-01-09 16:00:00,6623.0,0.026414999999999998,11084.0,1866.0,19574.0
2015-01-09 17:00:00,6622.0,0.029295,11286.0,1932.0,19840.0
2015-01-09 18:00:00,6623.0,0.031645,11048.0,1916.0,19587.0
2015-01-09 19:00:00,6623.0,0.027749,10034.0,1847.0,18503.0
2015-01-09 20:00:00,6624.0,0.029828,8742.0,1640.0,17006.0
2015-01-09 21:00:00,6792.0,0.034505,7891.0,1506.0,16189.0
2015-01-09 22:00:00,6832.0,0.030985,7047.0,1432.0,15311.0
2015-01-09 23:00:00,6827.0,0.026615,6235.0,1373.0,14435.0
2015-01-10 00:00:00,6821.0,5.561125,4991.0,1197.0,13014.0
2015-01-10 01:00:00,6748.0,0.019735,4813.0,1031.0,12591.0
2015-01-10 02:00:00,6624.0,0.009649,5257.0,787.0,12668.0
2015-01-10 03:00:00,6624.0,0.007965,5222.0,620.0,12466.0
2015-01-10 04:00:00,6648.0,0.007645,5262.0,563.0,12473.0
2015-01-10 05:00:00,6995.0,0.005708,5327.0,598.0,12919.0
2015-01-10 06:00:00,7149.0,0.005705,5618.0,752.0,13518.0
2015-01-10 07:00:00,7264.0,0.008575,6132.0,1035.0,14432.0
2015-01-10 08:00:00,7337.0,0.012188000000000001,6731.0,1399.0,15467.0
2015-01-10 09:00:00,7381.0,0.013382,7115.0,1910.0,16407.0
2015-01-10 10:00:00,7560.0,0.025602,7247.0,2423.0,17230.0
2015-01-10 11:00:00,7616.0,0.05196,7452.0,2878.0,17946.0
2015-01-10 12:00:00,7618.0,0.053893,7202.0,3173.0,17992.0
2015-01-10 13:00:00,7659.0,0.106884,7094.0,3191.0,17945.0
2015-01-10 14:00:00,7735.0,0.089421,6877.0,3410.0,18022.0
2015-01-10 15:00:00,7730.0,0.055258,6973.0,3617.0,18319.0
2015-01-10 16:00:00,7731.0,0.041695,7340.0,3614.0,18685.0
2015-01-10 17:00:00,7783.0,0.044037999999999994,7718.0,3527.0,19029.0
2015-01-10 18:00:00,7812.0,0.040165,7826.0,3292.0,18930.0
2015-01-10 19:00:00,7857.0,0.034485,7643.0,2992.0,18492.0
2015-01-10 20:00:00,7859.0,0.031935,6850.0,2770.0,17479.0
2015-01-10 21:00:00,7860.0,0.023465,6306.0,2683.0,16848.0
2015-01-10 22:00:00,7859.0,0.034215,5661.0,2592.0,16112.0
2015-01-10 23:00:00,7858.0,0.033299,5218.0,2517.0,15593.0
2015-01-11 00:00:00,7857.0,0.030208,4561.0,2531.0,14950.0
2015-01-11 01:00:00,7892.0,0.029935,3739.0,2617.0,14248.0
2015-01-11 02:00:00,7915.0,0.024204999999999997,3484.0,2656.0,14055.0
2015-01-11 03:00:00,7914.0,0.037695,3348.0,2752.0,14014.0
2015-01-11 04:00:00,7915.0,0.033965,3297.0,2818.0,14029.0
2015-01-11 05:00:00,7916.0,0.035135,3392.0,2902.0,14210.0
2015-01-11 06:00:00,7914.0,0.034648000000000005,3696.0,2876.0,14486.0
2015-01-11 07:00:00,7915.0,0.033549,4112.0,2813.0,14840.0
2015-01-11 08:00:00,7916.0,0.03458,4684.0,2759.0,15359.0
2015-01-11 09:00:00,7177.0,0.069738,5613.0,2649.0,15439.0
2015-01-11 10:00:00,7091.0,0.216721,6145.0,2567.0,15803.0
2015-01-11 11:00:00,7091.0,0.344952,6643.0,2577.0,16311.0
2015-01-11 12:00:00,7113.0,0.385127,7222.0,2527.0,16862.0
2015-01-11 13:00:00,7139.0,0.319923,7391.0,2499.0,17029.0
2015-01-11 14:00:00,7140.0,0.151386,7651.0,2410.0,17202.0
2015-01-11 15:00:00,7139.0,0.050887999999999996,8093.0,2340.0,17572.0
2015-01-11 16:00:00,7139.0,0.028469,8871.0,2249.0,18259.0
2015-01-11 17:00:00,7138.0,0.035075,9468.0,2086.0,18693.0
2015-01-11 18:00:00,7138.0,0.033765,9840.0,1965.0,18942.0
2015-01-11 19:00:00,7138.0,0.035665,9815.0,1838.0,18791.0
2015-01-11 20:00:00,7138.0,0.033265,9645.0,1725.0,18509.0
2015-01-11 21:00:00,7137.0,0.030895,9287.0,1539.0,17963.0
2015-01-11 22:00:00,7136.0,0.026368,8335.0,1395.0,16866.0
2015-01-11 23:00:00,7135.0,0.023279,7700.0,1312.0,16147.0
2015-01-12 00:00:00,7132.0,0.021525,6955.0,1233.0,15321.0
2015-01-12 01:00:00,7134.0,0.018265,6400.0,1166.0,14700.0
2015-01-12 02:00:00,7135.0,0.008246,6291.0,985.0,14411.0
2015-01-12 03:00:00,7135.0,0.009515000000000001,6581.0,1035.0,14752.0
2015-01-12 04:00:00,7137.0,0.006894999999999999,6953.0,1177.0,15267.0
2015-01-12 05:00:00,7139.0,0.011598,8125.0,1556.0,16820.0
2015-01-12 06:00:00,7138.0,0.014949,10393.0,1801.0,19332.0
2015-01-12 07:00:00,7137.0,0.046805,12045.0,2033.0,21215.0
2015-01-12 08:00:00,6515.0,0.04895,12404.0,2237.0,21156.0
2015-01-12 09:00:00,6173.0,0.048311,12125.0,2390.0,20689.0
2015-01-12 10:00:00,6144.0,0.049748,11904.0,2647.0,20695.0
2015-01-12 11:00:00,6127.0,0.062129,11189.0,2899.0,20216.0
2015-01-12 12:00:00,6121.0,0.076547,11038.0,3071.0,20230.0
2015-01-12 13:00:00,6118.0,0.084758,11203.0,3174.0,20495.0
2015-01-12 14:00:00,6104.0,0.05917,10490.0,3213.0,19808.0
2015-01-12 15:00:00,6103.0,0.050741999999999995,10175.0,3344.0,19622.0
2015-01-12 16:00:00,6110.0,0.039369,10477.0,3470.0,20056.0
2015-01-12 17:00:00,6116.0,0.062195,10696.0,3543.0,20355.0
2015-01-12 18:00:00,6129.0,0.067015,10502.0,3532.0,20164.0
2015-01-12 19:00:00,6086.0,0.050116,9415.0,3467.0,18969.0
2015-01-12 20:00:00,6125.0,0.049265,8258.0,3461.0,17843.0
2015-01-12 21:00:00,6275.0,0.058957999999999997,7282.0,3434.0,16991.0
2015-01-12 22:00:00,6352.0,0.062799,6486.0,3486.0,16325.0
2015-01-12 23:00:00,6374.0,0.067575,5640.0,3511.0,15526.0
2015-01-13 00:00:00,6657.0,0.063445,4822.0,3476.0,14955.0
2015-01-13 01:00:00,6918.0,0.055965,4611.0,3436.0,14965.0
2015-01-13 02:00:00,7029.0,0.046018,4557.0,3360.0,14946.0
2015-01-13 03:00:00,7141.0,0.037725,4519.0,3133.0,14793.0
2015-01-13 04:00:00,7159.0,0.026255,4653.0,2891.0,14703.0
2015-01-13 05:00:00,7293.0,0.025525,5549.0,2727.0,15569.0
2015-01-13 06:00:00,7416.0,0.028029,7556.0,2748.0,17720.0
2015-01-13 07:00:00,7424.0,0.023725000000000003,9610.0,2709.0,19743.0
2015-01-13 08:00:00,6685.0,0.033790999999999995,10582.0,2630.0,19896.0
2015-01-13 09:00:00,6662.0,0.07019299999999999,10147.0,2484.0,19293.0
2015-01-13 10:00:00,6655.0,0.218226,10013.0,2420.0,19088.0
2015-01-13 11:00:00,6652.0,0.250133,9942.0,2526.0,19121.0
2015-01-13 12:00:00,6602.0,0.17236600000000002,9855.0,2547.0,19004.0
2015-01-13 13:00:00,6698.0,0.117738,9808.0,2478.0,18984.0
2015-01-13 14:00:00,6794.0,0.049503,9692.0,2376.0,18863.0
2015-01-13 15:00:00,6795.0,0.019617000000000002,9984.0,2375.0,19154.0
2015-01-13 16:00:00,6794.0,0.016609000000000002,10528.0,2478.0,19801.0
2015-01-13 17:00:00,6794.0,0.030329000000000002,11478.0,2665.0,20937.0
2015-01-13 18:00:00,6873.0,0.034505,11229.0,2756.0,20858.0
2015-01-13 19:00:00,6960.0,0.025055,10446.0,2612.0,20019.0
2015-01-13 20:00:00,6961.0,0.008855,8974.0,2325.0,18260.0
2015-01-13 21:00:00,6955.0,0.008725,7936.0,2186.0,17077.0
2015-01-13 22:00:00,6959.0,0.007628,6905.0,2106.0,15970.0
2015-01-13 23:00:00,6963.0,0.009824999999999999,5813.0,2185.0,14961.0
2015-01-14 00:00:00,6966.0,0.014271,5023.0,2188.0,14178.0
2015-01-14 01:00:00,6969.0,0.016077,4809.0,2215.0,13994.0
2015-01-14 02:00:00,6963.0,0.009087,4773.0,2257.0,13993.0
2015-01-14 03:00:00,6958.0,0.010506999999999999,4781.0,2319.0,14058.0
2015-01-14 04:00:00,6962.0,0.010776999999999998,4975.0,2232.0,14169.0
2015-01-14 05:00:00,6963.0,0.013317,6482.0,2161.0,15606.0
2015-01-14 06:00:00,6979.0,0.175841,8471.0,2139.0,17589.0
2015-01-14 07:00:00,7047.0,0.012697,10759.0,2055.0,19861.0
2015-01-14 08:00:00,7031.0,0.012766,11275.0,1967.0,20274.0
2015-01-14 09:00:00,6990.0,0.165959,10303.0,1998.0,19291.0
2015-01-14 10:00:00,6992.0,0.502598,10054.0,2031.0,19077.0
2015-01-14 11:00:00,7019.0,0.781059,10196.0,2036.0,19252.0
2015-01-14 12:00:00,7030.0,0.619125,10573.0,2028.0,19631.0
2015-01-14 13:00:00,7028.0,0.36135199999999995,10389.0,2050.0,19469.0
2015-01-14 14:00:00,7031.0,0.11454099999999999,10490.0,2091.0,19612.0
2015-01-14 15:00:00,7033.0,0.03087,11122.0,2125.0,20279.0
2015-01-14 16:00:00,7033.0,0.015532,12024.0,2211.0,21268.0
2015-01-14 17:00:00,7036.0,0.016577,12371.0,2370.0,21777.0
2015-01-14 18:00:00,7037.0,0.012667,12066.0,2451.0,21554.0
2015-01-14 19:00:00,7040.0,0.010727,11200.0,2557.0,20797.0
2015-01-14 20:00:00,7039.0,0.011587,9332.0,2601.0,18972.0
2015-01-14 21:00:00,7043.0,0.009724,7798.0,2634.0,17476.0
2015-01-14 22:00:00,7043.0,0.011167,6654.0,2656.0,16353.0
2015-01-14 23:00:00,6830.0,0.008957000000000001,5646.0,2695.0,15170.0
2015-01-15 00:00:00,6619.0,0.008607,4881.0,2680.0,14180.0
2015-01-15 01:00:00,6620.0,0.010037,4590.0,2647.0,13857.0
2015-01-15 02:00:00,6617.0,0.009201,4562.0,2651.0,13830.0
2015-01-15 03:00:00,6619.0,0.012527,4602.0,2628.0,13849.0
2015-01-15 04:00:00,6617.0,0.010577,4811.0,2546.0,13973.0
2015-01-15 05:00:00,6618.0,0.016867,6275.0,2533.0,15426.0
2015-01-15 06:00:00,6619.0,0.022687000000000002,8123.0,2497.0,17238.0
2015-01-15 07:00:00,6617.0,0.025023,10706.0,2749.0,20072.0
2015-01-15 08:00:00,6617.0,0.031431,11095.0,2942.0,20653.0
2015-01-15 09:00:00,6617.0,0.151107,10908.0,3099.0,20624.0
2015-01-15 10:00:00,6620.0,0.324211,10650.0,3288.0,20558.0
2015-01-15 11:00:00,6621.0,0.353288,10016.0,3534.0,20171.0
2015-01-15 12:00:00,6621.0,0.26656599999999997,9526.0,3708.0,19856.0
2015-01-15 13:00:00,6623.0,0.180393,9517.0,3870.0,20009.0
2015-01-15 14:00:00,6623.0,0.060164999999999996,9412.0,4014.0,20049.0
2015-01-15 15:00:00,6622.0,0.040149000000000004,9773.0,4077.0,20471.0
2015-01-15 16:00:00,6621.0,0.040587000000000005,9956.0,4058.0,20635.0
2015-01-15 17:00:00,6622.0,0.047659999999999994,10202.0,4121.0,20945.0
2015-01-15 18:00:00,6623.0,0.034527,9857.0,4112.0,20592.0
2015-01-15 19:00:00,6623.0,0.032671,8753.0,4027.0,19403.0
2015-01-15 20:00:00,6625.0,0.025437,7209.0,3916.0,17751.0
2015-01-15 21:00:00,6624.0,0.020247,6341.0,3683.0,16648.0
2015-01-15 22:00:00,6624.0,0.016107,5386.0,3493.0,15503.0
